file order;h;V;C;x;y;Y;X_C;Y_C;Z_C;X_D65;Y_D65;Z_D65;R;G;B;dR;dG;dB
2308;5YR;8;2;0,3373;0,333;59,1;0,5986;0,591;0,5851;0,5822;0,5914;0,5385;0,8591;0,7782;0,7227;219;198;184
2309;5YR;8;4;0,369;0,351;59,1;0,6213;0,591;0,4715;0,6063;0,5917;0,4338;0,9255;0,7615;0,6434;236;194;164
2310;5YR;8;6;0,3988;0,3663;59,1;0,6434;0,591;0,379;0,6295;0,592;0,3485;0,9805;0,7451;0,5682;250;190;145
2311;5YR;8;8;0,431;0,382;59,1;0,6668;0,591;0,2893;0,654;0,5922;0,2659;1;0,7275;0,4807;255;186;123
2312;5YR;8;10;0,4576;0,3938;59,1;0,6867;0,591;0,223;0,6748;0,5924;0,2047;1;0,7124;0,4004;255;182;102
2313;5YR;8;12;0,4849;0,405;59,1;0,7076;0,591;0,1607;0,6964;0,5925;0,1473;1;0,6963;0,3007;255;178;77
2314;5YR;8;14;0,5088;0,4145;59,1;0,7255;0,591;0,1094;0,7148;0,5926;0,1;1;0,6822;0,1704;255;174;43
2315;7.5YR;8;2;0,3395;0,3379;59,1;0,5938;0,591;0,5642;0,5776;0,5915;0,5193;0,8562;0,7806;0,7086;218;199;181
2316;7.5YR;8;4;0,3699;0,3586;59,1;0,6096;0,591;0,4475;0,5949;0,592;0,4116;0,9126;0,768;0,6241;233;196;159
2317;7.5YR;8;6;0,4;0,377;59,1;0,6271;0,591;0,3496;0,6136;0,5923;0,3214;0,9628;0,7547;0,5401;246;192;138
2318;7.5YR;8;8;0,4306;0,3952;59,1;0,6439;0,591;0,2605;0,6315;0,5926;0,2393;1;0,7416;0,4458;255;189;114
2319;7.5YR;8;10;0,4568;0,41;59,1;0,6585;0,591;0,192;0,6469;0,5928;0,1762;1;0,7303;0,3514;255;186;90
2320;7.5YR;8;12;0,4816;0,4232;59,1;0,6726;0,591;0,1329;0,6617;0,5929;0,1217;1;0,7194;0,2336;255;183;60
2325;10YR;8;2;0,3407;0,3434;59,1;0,5864;0,591;0,5437;0,5704;0,5917;0,5003;0,8486;0,7845;0,6943;216;200;177
2326;10YR;8;4;0,3701;0,3674;59,1;0,5953;0,591;0,4223;0,581;0,5922;0,3884;0,8956;0,7761;0,603;228;198;154
2327;10YR;8;6;0,3994;0,3896;59,1;0,6059;0,591;0,3201;0,5928;0,5926;0,2942;0,9373;0,7671;0,5097;239;196;130
2328;10YR;8;8;0,428;0,4102;59,1;0,6166;0,591;0,2331;0,6047;0,593;0,2141;0,9737;0,7581;0,4086;248;193;104
2329;10YR;8;10;0,4527;0,4268;59,1;0,6269;0,591;0,1669;0,6157;0,5932;0,153;1;0,75;0,3035;255;191;77
2330;10YR;8;12;0,4753;0,4414;59,1;0,6364;0,591;0,1115;0,6259;0,5934;0,102;1;0,7424;0,1585;255;189;40
2335;2.5Y;8;2;0,3406;0,3484;59,1;0,5778;0,591;0,5276;0,5621;0,5919;0,4855;0,8376;0,7892;0,6827;214;201;174
2336;2.5Y;8;4;0,3684;0,3751;59,1;0,5804;0,591;0,4041;0,5663;0,5925;0,3717;0,8752;0,7846;0,587;223;200;150
2337;2.5Y;8;6;0,3969;0,4009;59,1;0,5851;0,591;0,2981;0,5723;0,5929;0,274;0,9097;0,7791;0,4851;232;199;124
2338;2.5Y;8;8;0,4231;0,4231;59,1;0,591;0,591;0,2148;0,5793;0,5933;0,1972;0,939;0,7734;0,3806;239;197;97
2339;2.5Y;8;10;0,4469;0,4423;59,1;0,5971;0,591;0,1481;0,5863;0,5936;0,1357;0,9639;0,768;0,26;246;196;66
2340;2.5Y;8;12;0,4678;0,4589;59,1;0,6025;0,591;0,0944;0,5923;0,5938;0,0862;0,9838;0,7633;0,0384;251;195;10
2345;5Y;8;2;0,3394;0,3518;59,1;0,5702;0,591;0,5188;0,5546;0,592;0,4774;0,8262;0,7935;0,6761;211;202;172
2346;5Y;8;4;0,365;0,3826;59,1;0,5638;0,591;0,3899;0,5499;0,5927;0,3586;0,8501;0,794;0,5737;217;202;146
2347;5Y;8;6;0,3913;0,4117;59,1;0,5617;0,591;0,2828;0,5492;0,5932;0,2599;0,8747;0,7926;0,4664;223;202;119
2348;5Y;8;8;0,4158;0,4378;59,1;0,5613;0,591;0,1976;0,5499;0,5937;0,1814;0,8957;0,7908;0,3512;228;202;90
2349;5Y;8;10;0,4376;0,4601;59,1;0,5621;0,591;0,1314;0,5515;0,594;0,1203;0,9134;0,7887;0,2113;233;201;54
2354;7.5Y;8;2;0,3379;0,354;59,1;0,5641;0,591;0,5144;0,5486;0,5921;0,4733;0,8163;0,7969;0,6727;208;203;172
2355;7.5Y;8;4;0,3622;0,3861;59,1;0,5544;0,591;0,3853;0,5406;0,5928;0,3543;0,8345;0,7994;0,5691;213;204;145
2356;7.5Y;8;6;0,3862;0,4175;59,1;0,5467;0,591;0,2779;0,5343;0,5934;0,2553;0,8499;0,8013;0,4597;217;204;117
2357;7.5Y;8;8;0,4088;0,4466;59,1;0,541;0,591;0,1914;0,5297;0,5939;0,1756;0,8629;0,8025;0,3388;220;205;86
2358;7.5Y;8;10;0,4283;0,4712;59,1;0,5372;0,591;0,1261;0,5267;0,5942;0,1154;0,8735;0,8031;0,19;223;205;48
2363;10Y;8;2;0,3359;0,3552;59,1;0,5589;0,591;0,514;0,5434;0,5921;0,4729;0,8065;0,8;0,6722;206;204;171
2364;10Y;8;4;0,3581;0,3883;59,1;0,545;0,591;0,386;0,5312;0,5929;0,355;0,817;0,8049;0,5693;208;205;145
2365;10Y;8;6;0,3803;0,4216;59,1;0,5331;0,591;0,2777;0,5207;0,5935;0,2552;0,8254;0,8091;0,4585;210;206;117
2366;10Y;8;8;0,4008;0,452;59,1;0,5241;0,591;0,1925;0,5128;0,594;0,1766;0,8325;0,8122;0,339;212;207;86
2367;10Y;8;10;0,419;0,4791;59,1;0,5169;0,591;0,1257;0,5064;0,5944;0,1151;0,8379;0,8147;0,1848;214;208;47
2372;2.5GY;8;2;0,3327;0,3555;59,1;0,5531;0,591;0,5184;0,5376;0,5921;0,477;0,7942;0,8034;0,6751;203;205;172
2373;2.5GY;8;4;0,3504;0,3887;59,1;0,5328;0,591;0,3967;0,5188;0,5929;0,3648;0,7906;0,8122;0,5781;202;207;147
2374;2.5GY;8;6;0,369;0,423;59,1;0,5156;0,591;0,2906;0,503;0,5936;0,2671;0,7884;0,8194;0,4722;201;209;120
2375;2.5GY;8;8;0,3858;0,455;59,1;0,5011;0,591;0,2068;0,4897;0,5942;0,1898;0,7851;0,8255;0,3602;200;211;92
2376;2.5GY;8;10;0,4021;0,4869;59,1;0,4881;0,591;0,1347;0,4776;0,5946;0,1234;0,7809;0,831;0,2082;199;212;53
2381;5GY;8;2;0,3284;0,3542;59,1;0,548;0,591;0,5296;0,5323;0,5921;0,4874;0,7807;0,8067;0,6829;199;206;174
2382;5GY;8;4;0,3433;0,3872;59,1;0,524;0,591;0,4113;0,5099;0,5929;0,3784;0,7688;0,8175;0,5903;196;208;151
2383;5GY;8;6;0,3573;0,4214;59,1;0,5011;0,591;0,3104;0,4883;0,5937;0,2853;0,7533;0,8279;0,493;192;211;126
2384;5GY;8;8;0,3696;0,4542;59,1;0,4809;0,591;0,2293;0,4692;0,5942;0,2105;0,7368;0,8372;0,3922;188;213;100
2385;5GY;8;10;0,3816;0,4879;59,1;0,4622;0,591;0,1581;0,4515;0,5948;0,1449;0,7197;0,8457;0,2648;184;216;68
2391;7.5GY;8;2;0,3194;0,3502;59,1;0,539;0,591;0,5576;0,523;0,5921;0,5132;0,7541;0,8124;0,7019;192;207;179
2392;7.5GY;8;4;0,3266;0,3809;59,1;0,5067;0,591;0,4538;0,4921;0,5929;0,4175;0,7188;0,8281;0,6244;183;211;159
2393;7.5GY;8;6;0,3339;0,4129;59,1;0,4779;0,591;0,3624;0,4645;0,5936;0,3333;0,6848;0,8418;0,544;175;215;139
2394;7.5GY;8;8;0,3408;0,4452;59,1;0,4524;0,591;0,2841;0,4401;0,5942;0,2611;0,6519;0,8538;0,4604;166;218;117
2395;7.5GY;8;10;0,3463;0,4791;59,1;0,4272;0,591;0,2154;0,4158;0,5948;0,1977;0,6134;0,8656;0,3669;156;221;94
2396;7.5GY;8;12;0,3511;0,5144;59,1;0,4034;0,591;0,1545;0,3928;0,5953;0,1417;0,5723;0,8766;0,2482;146;224;63
2401;10GY;8;2;0,3121;0,3459;59,1;0,5332;0,591;0,5843;0,5169;0,592;0,5378;0,7333;0,8164;0,7196;187;208;183
2402;10GY;8;4;0,314;0,3727;59,1;0,4979;0,591;0,4968;0,4828;0,5928;0,4571;0,6838;0,834;0,657;174;213;168
2403;10GY;8;6;0,315;0,4014;59,1;0,4638;0,591;0,4176;0,4497;0,5935;0,3841;0,6291;0,8507;0,5926;160;217;151
2404;10GY;8;8;0,3149;0,4284;59,1;0,4344;0,591;0,3541;0,4212;0,5941;0,3256;0,5744;0,8649;0,5336;146;221;136
2405;10GY;8;10;0,314;0,4601;59,1;0,4033;0,591;0,2902;0,391;0,5947;0,2667;0,5064;0,8796;0,4641;129;224;118
2406;10GY;8;12;0,3124;0,4926;59,1;0,3748;0,591;0,234;0,3633;0,5952;0,2149;0,4303;0,8929;0,3899;110;228;99
2407;10GY;8;14;0,3091;0,5247;59,1;0,3482;0,591;0,1872;0,3373;0,5957;0,1718;0,3347;0,9052;0,311;85;231;79
2408;10GY;8;16;0,3043;0,5578;59,1;0,3224;0,591;0,1461;0,3121;0,5961;0,1339;0,1836;0,9169;0,213;47;234;54
2413;2.5G;8;2;0,3053;0,3404;59,1;0,5301;0,591;0,6151;0,5133;0,5919;0,5662;0,7162;0,8189;0,7395;183;209;189
2414;2.5G;8;4;0,3009;0,3614;59,1;0,4921;0,591;0,5522;0,4762;0,5925;0,5082;0,6491;0,8385;0,6964;166;214;178
2415;2.5G;8;6;0,2952;0,3851;59,1;0,453;0,591;0,4906;0,438;0,5932;0,4514;0,5681;0,8581;0,6504;145;219;166
2416;2.5G;8;8;0,2896;0,4065;59,1;0,421;0,591;0,4418;0,4067;0,5937;0,4065;0,4876;0,8738;0,6107;124;223;156
2417;2.5G;8;10;0,2829;0,4301;59,1;0,3887;0,591;0,3944;0,3751;0,5943;0,3627;0,3829;0,8893;0,5685;98;227;145
2418;2.5G;8;12;0,2743;0,4554;59,1;0,356;0,591;0,3508;0,343;0,5948;0,3226;0,2098;0,9047;0,5258;53;231;134
2425;5G;8;2;0,3009;0,3359;59,1;0,5294;0,591;0,639;0,5124;0,5918;0,5882;0,7066;0,8198;0,7545;180;209;192
2426;5G;8;4;0,2924;0,3523;59,1;0,4905;0,591;0,596;0,4741;0,5923;0,5486;0,6281;0,8403;0,7257;160;214;185
2427;5G;8;6;0,2822;0,3702;59,1;0,4505;0,591;0,5549;0,4347;0,5929;0,5107;0,5298;0,8609;0,6965;135;220;178
2428;5G;8;8;0,2723;0,3865;59,1;0,4164;0,591;0,5217;0,4011;0,5934;0,4801;0,4211;0,8779;0,6717;107;224;171
2429;5G;8;10;0,2613;0,4026;59,1;0,3836;0,591;0,4934;0,3687;0,5938;0,454;0,2614;0,894;0,6494;67;228;166
2436;7.5G;8;2;0,2981;0,3326;59,1;0,5297;0,591;0,6562;0,5124;0,5917;0,6041;0,7013;0,8201;0,7651;179;209;195
2437;7.5G;8;4;0,2874;0,3464;59,1;0,4903;0,591;0,6248;0,4736;0,5922;0,5751;0,616;0,8411;0,7441;157;214;190
2438;7.5G;8;6;0,2754;0,3608;59,1;0,4511;0,591;0,5959;0,4348;0,5927;0,5485;0,511;0,8614;0,7241;130;220;185
2439;7.5G;8;8;0,2639;0,3733;59,1;0,4178;0,591;0,5744;0,4018;0,5931;0,5286;0,3912;0,8783;0,7085;100;224;181
2440;7.5G;8;10;0,2515;0,3867;59,1;0,3844;0,591;0,5529;0,3687;0,5935;0,5089;0,1854;0,8948;0,6925;47;228;177
2446;10G;8;2;0,2957;0,3293;59,1;0,5307;0,591;0,673;0,5132;0,5916;0,6196;0,6978;0,8199;0,7753;178;209;198
2447;10G;8;4;0,2828;0,3403;59,1;0,4911;0,591;0,6546;0,474;0,592;0,6025;0,6059;0,8413;0,7627;155;215;194
2448;10G;8;6;0,2693;0,3512;59,1;0,4532;0,591;0,6386;0,4363;0,5925;0,5879;0,4956;0,8613;0,7515;126;220;192
2449;10G;8;8;0,2564;0,3611;59,1;0,4196;0,591;0,626;0,403;0,5928;0,5762;0,3611;0,8785;0,7423;92;224;189
2450;10G;8;10;0,243;0,371;59,1;0,3871;0,591;0,6149;0,3706;0,5932;0,566;0,0786;0,8948;0,734;20;228;187
2456;2.5BG;8;2;0,294;0,3268;59,1;0,5317;0,591;0,6858;0,514;0,5915;0,6313;0,6956;0,8196;0,7829;177;209;200
2457;2.5BG;8;4;0,2791;0,3351;59,1;0,4922;0,591;0,6804;0,4747;0,5919;0,6264;0,598;0,8413;0,7783;152;215;198
2458;2.5BG;8;6;0,2647;0,3429;59,1;0,4562;0,591;0,6763;0,4388;0,5923;0,6226;0,4859;0,8605;0,7746;124;219;198
2459;2.5BG;8;8;0,25;0,35;59,1;0,4221;0,591;0,6754;0,4048;0,5926;0,6218;0,3336;0,8783;0,7729;85;224;197
2465;5BG;8;2;0,2919;0,3228;59,1;0,5344;0,591;0,7054;0,5165;0,5914;0,6494;0,6951;0,8186;0,7945;177;209;203
2466;5BG;8;4;0,2752;0,3278;59,1;0,4962;0,591;0,7158;0,4782;0,5917;0,659;0,594;0,84;0,7992;151;214;204
2467;5BG;8;6;0,2588;0,3318;59,1;0,461;0,591;0,7292;0,4429;0,5919;0,6714;0,4738;0,8592;0,8057;121;219;205
2468;5BG;8;8;0,2419;0,3352;59,1;0,4265;0,591;0,7456;0,4083;0,5922;0,6865;0,2944;0,8775;0,8138;75;224;208
2473;7.5BG;8;2;0,29;0,3183;59,1;0,5385;0,591;0,7273;0,5203;0,5912;0,6696;0,6967;0,8168;0,8072;178;208;206
2474;7.5BG;8;4;0,2718;0,32;59,1;0,502;0,591;0,7539;0,4835;0,5914;0,6941;0,5941;0,8377;0,8209;151;214;209
2475;7.5BG;8;6;0,2525;0,3198;59,1;0,4666;0,591;0,7904;0,4478;0,5916;0,7278;0,4599;0,8576;0,8398;117;219;214
2476;7.5BG;8;8;0,2352;0,3198;59,1;0,4347;0,591;0,8224;0,4154;0,5917;0,7572;0,2697;0,875;0,8558;69;223;218
2481;10BG;8;2;0,2894;0,3152;59,1;0,5426;0,591;0,7414;0,5243;0,5911;0,6826;0,7013;0,8148;0,8153;179;208;208
2482;10BG;8;4;0,2686;0,313;59,1;0,5072;0,591;0,79;0,4882;0,5912;0,7274;0,5932;0,8357;0,8409;151;213;214
2483;10BG;8;6;0,2489;0,3099;59,1;0,4747;0,591;0,8414;0,4551;0,5913;0,7748;0,461;0,8544;0,867;118;218;221
2484;10BG;8;8;0,2302;0,3063;59,1;0,4442;0,591;0,8943;0,424;0,5913;0,8235;0,2589;0,8716;0,8929;66;222;228
2488;2.5B;8;2;0,2897;0,3124;59,1;0,5481;0,591;0,7527;0,5295;0,591;0,693;0,7097;0,812;0,8218;181;207;210
2489;2.5B;8;4;0,2668;0,3067;59,1;0,5141;0,591;0,8219;0,4948;0,591;0,7567;0,5991;0,8326;0,858;153;212;219
2490;2.5B;8;6;0,2462;0,3;59,1;0,485;0,591;0,894;0,4648;0,5909;0,8232;0,4701;0,8501;0,8939;120;217;228
2491;2.5B;8;8;0,2264;0,2923;59,1;0,4578;0,591;0,9731;0,4366;0,5908;0,8962;0,2712;0,8663;0,9314;69;221;238
2494;5B;8;2;0,2908;0,3096;59,1;0,5551;0,591;0,7628;0,5364;0,5909;0,7023;0,7219;0,8082;0,8276;184;206;211
2495;5B;8;4;0,2671;0,2998;59,1;0,5265;0,591;0,8538;0,5068;0,5907;0,7862;0,6198;0,8265;0,8749;158;211;223
2496;5B;8;6;0,2457;0,2888;59,1;0,5028;0,591;0,9526;0,4818;0,5904;0,8773;0,5024;0,8418;0,923;128;215;235
2497;5B;8;8;0,2237;0,2761;59,1;0,4788;0,591;1,0707;0,4564;0,5901;0,9861;0,3135;0,8573;0,9765;80;219;249
2498;7.5B;8;2;0,2922;0,3077;59,1;0,5612;0,591;0,7685;0,5425;0,5908;0,7075;0,7333;0,8048;0,8309;187;205;212
2499;7.5B;8;4;0,2688;0,2956;59,1;0,5374;0,591;0,8709;0,5174;0,5905;0,8019;0,6414;0,8208;0,8839;164;209;225
2500;7.5B;8;6;0,2472;0,2821;59,1;0,5179;0,591;0,9861;0,4964;0,5901;0,9081;0,5358;0,8343;0,9392;137;213;239
2501;7.5B;8;8;0,2252;0,2668;59,1;0,4989;0,591;1,1253;0,4756;0,5896;1,0364;0,3783;0,8479;1;96;216;255
2502;10B;8;2;0,2935;0,3062;59,1;0,5665;0,591;0,7726;0,5477;0,5908;0,7114;0,7432;0,8019;0,8333;190;204;212
2503;10B;8;4;0,2718;0,2911;59,1;0,5518;0,591;0,8874;0,5316;0,5903;0,8172;0,6709;0,8131;0,8926;171;207;228
2504;10B;8;6;0,2512;0,276;59,1;0,5379;0,591;1,0124;0,5161;0,5898;0,9324;0,5845;0,8239;0,9518;149;210;243
2505;10B;8;8;0,2294;0,2587;59,1;0,5241;0,591;1,1694;0,5002;0,5892;1,0771;0,4593;0,8352;1;117;213;255
2506;2.5PB;8;2;0,2957;0,3047;59,1;0,5735;0,591;0,7751;0,5547;0,5907;0,7136;0,7571;0,7978;0,8349;193;203;213
2507;2.5PB;8;4;0,2758;0,2879;59,1;0,5662;0,591;0,8956;0,5458;0,5901;0,8247;0,7016;0,805;0,8971;179;205;229
2508;2.5PB;8;6;0,2562;0,2709;59,1;0,5589;0,591;1,0317;0,5368;0,5895;0,9501;0,6339;0,8125;0,9612;162;207;245
2509;5PB;8;2;0,2974;0,3039;59,1;0,5784;0,591;0,7754;0,5595;0,5906;0,7139;0,7669;0,795;0,8352;196;203;213
2510;5PB;8;4;0,2798;0,2861;59,1;0,578;0,591;0,8967;0,5576;0,59;0,8257;0,7275;0,7982;0,898;186;204;229
2511;5PB;8;6;0,2614;0,267;59,1;0,5786;0,591;1,0439;0,5563;0,5893;0,9614;0,6781;0,8015;0,9672;173;204;247
2512;7.5PB;8;2;0,3003;0,3034;59,1;0,585;0,591;0,772;0,5661;0,5906;0,7107;0,7811;0,7911;0,8336;199;202;213
2513;7.5PB;8;4;0,2856;0,2846;59,1;0,5931;0,591;0,8925;0,5727;0,5899;0,8219;0,7606;0,7893;0,8964;194;201;229
2514;7.5PB;8;6;0,2702;0,2648;59,1;0,6031;0,591;1,0378;0,5808;0,5891;0,9558;0,7353;0,787;0,9651;188;201;246
2515;10PB;8;2;0,3027;0,3035;59,1;0,5894;0,591;0,7668;0,5707;0,5906;0,706;0,7914;0,7883;0,8309;202;201;212
2516;10PB;8;4;0,2911;0,2848;59,1;0,6041;0,591;0,8801;0,5838;0,5899;0,8104;0,7864;0,7824;0,8905;201;200;227
2517;10PB;8;6;0,2792;0,2649;59,1;0,6229;0,591;1,0171;0,6008;0,589;0,9367;0,7825;0,7745;0,9563;200;197;244
2518;10PB;8;8;0,2677;0,2443;59,1;0,6476;0,591;1,1805;0,6234;0,588;1,0873;0,7823;0,7636;1;199;195;255
2519;2.5P;8;2;0,3048;0,304;59,1;0,5926;0,591;0,7605;0,5738;0,5906;0,7002;0,7993;0,7863;0,8276;204;201;211
2520;2.5P;8;4;0,2962;0,285;59,1;0,6142;0,591;0,8685;0,5941;0,5898;0,7997;0,8093;0,776;0,885;206;198;226
2521;2.5P;8;6;0,2881;0,2671;59,1;0,6375;0,591;0,9842;0,6158;0,589;0,9064;0,8199;0,7648;0,9415;209;195;240
2522;2.5P;8;8;0,28;0,2488;59,1;0,6651;0,591;1,1193;0,6417;0,5881;1,0309;0,833;0,7511;1;212;192;255
2523;5P;8;2;0,3065;0,3047;59,1;0,5945;0,591;0,7541;0,5759;0,5906;0,6943;0,8049;0,785;0,8241;205;200;210
2524;5P;8;4;0,3012;0,2868;59,1;0,6207;0,591;0,849;0,6008;0,5899;0,7817;0,8268;0,7716;0,8753;211;197;223
2525;5P;8;6;0,2963;0,2704;59,1;0,6476;0,591;0,947;0,6264;0,5891;0,8721;0,8486;0,7575;0,9244;216;193;236
2526;5P;8;8;0,2914;0,2534;59,1;0,6796;0,591;1,0617;0,6569;0,5883;0,9778;0,874;0,7403;0,9777;223;189;249
2527;5P;8;10;0,287;0,238;59,1;0,7127;0,591;1,1795;0,6884;0,5874;1,0864;0,8993;0,722;1;229;184;255
2528;7.5P;8;2;0,3107;0,307;59,1;0,5981;0,591;0,736;0,5797;0,5906;0,6776;0,8169;0,7823;0,8141;208;199;208
2529;7.5P;8;4;0,3114;0,2915;59,1;0,6313;0,591;0,8051;0,612;0,59;0,7413;0,8579;0,7639;0,8528;219;195;217
2530;7.5P;8;6;0,3114;0,2785;59,1;0,6608;0,591;0,8703;0,6406;0,5894;0,8013;0,8913;0,7472;0,8873;227;191;226
2531;7.5P;8;8;0,3116;0,2626;59,1;0,7013;0,591;0,9583;0,6798;0,5886;0,8825;0,9349;0,7234;0,9312;238;184;237
2532;7.5P;8;10;0,3116;0,2497;59,1;0,7375;0,591;1,0383;0,715;0,5879;0,9563;0,9715;0,7011;0,9689;248;179;247
2533;7.5P;8;12;0,3117;0,237;59,1;0,7773;0,591;1,1254;0,7535;0,5871;1,0365;1;0,6756;1;255;172;255
2534;10P;8;2;0,3131;0,3084;59,1;0,6;0,591;0,7253;0,5817;0,5907;0,6678;0,8234;0,7809;0,8081;210;199;206
2535;10P;8;4;0,3175;0,2955;59,1;0,635;0,591;0,774;0,616;0,5901;0,7126;0,8724;0,7609;0,8363;222;194;213
2536;10P;8;6;0,3213;0,2829;59,1;0,6712;0,591;0,8269;0,6515;0,5895;0,7613;0,919;0,7394;0,8654;234;189;221
2537;10P;8;8;0,325;0,27;59,1;0,7114;0,591;0,8865;0,6908;0,5889;0,8163;0,967;0,7146;0,8968;247;182;229
2538;10P;8;10;0,3282;0,2582;59,1;0,7512;0,591;0,9467;0,7298;0,5882;0,8718;1;0,6889;0,9271;255;176;236
2539;10P;8;12;0,3312;0,247;59,1;0,7925;0,591;1,0092;0,7702;0,5875;0,9294;1;0,6609;0,9572;255;169;244
2540;10P;8;14;0,3342;0,2349;59,1;0,8408;0,591;1,0841;0,8175;0,5867;0,9985;1;0,626;0,9917;255;160;253
2541;2.5RP;8;2;0,3154;0,31;59,1;0,6013;0,591;0,7142;0,5832;0,5907;0,6575;0,8289;0,7799;0,8018;211;199;204
2542;2.5RP;8;4;0,3239;0,3;59,1;0,6381;0,591;0,7409;0,6195;0,5903;0,6821;0,8861;0,7581;0,8182;226;193;209
2543;2.5RP;8;6;0,3327;0,2898;59,1;0,6785;0,591;0,7698;0,6595;0,5897;0,7088;0,944;0,7331;0,8354;241;187;213
2544;2.5RP;8;8;0,3406;0,2793;59,1;0,7207;0,591;0,8043;0,7012;0,5892;0,7405;0,9989;0,7059;0,8552;255;180;218
2545;2.5RP;8;10;0,3479;0,2699;59,1;0,7618;0,591;0,8369;0,7418;0,5886;0,7706;1;0,6781;0,8734;255;173;223
2546;2.5RP;8;12;0,3552;0,2594;59,1;0,8093;0,591;0,8781;0,7886;0,588;0,8085;1;0,644;0,8955;255;164;228
2547;2.5RP;8;14;0,3621;0,2496;59,1;0,8574;0,591;0,9194;0,8361;0,5873;0,8466;1;0,6069;0,9171;255;155;234
2548;5RP;8;2;0,318;0,312;59,1;0,6024;0,591;0,7009;0,5844;0,5908;0,6452;0,8345;0,7789;0,7942;213;199;203
2549;5RP;8;4;0,3308;0,3052;59,1;0,6406;0,591;0,7049;0,6225;0,5904;0,6489;0,8993;0,7556;0,7978;229;193;203
2550;5RP;8;6;0,344;0,2978;59,1;0,6827;0,591;0,7109;0,6644;0,59;0,6544;0,964;0,7288;0,8027;246;186;205
2551;5RP;8;8;0,357;0,29;59,1;0,7275;0,591;0,7194;0,7091;0,5895;0,6623;1;0,6988;0,809;255;178;206
2552;5RP;8;10;0,3685;0,2828;59,1;0,7701;0,591;0,7287;0,7515;0,5891;0,6709;1;0,6687;0,8157;255;171;208
2553;5RP;8;12;0,3818;0,2742;59,1;0,8229;0,591;0,7414;0,804;0,5885;0,6826;1;0,6288;0,8245;255;160;210
2554;7.5RP;8;2;0,32;0,3136;59,1;0,6031;0,591;0,6905;0,5852;0,5908;0,6357;0,8386;0,7782;0,7882;214;198;201
2555;7.5RP;8;4;0,336;0,3092;59,1;0,6422;0,591;0,6782;0,6245;0,5905;0,6243;0,9087;0,7538;0,7822;232;192;199
2556;7.5RP;8;6;0,3521;0,3042;59,1;0,6841;0,591;0,6677;0,6664;0,5902;0,6147;0,9757;0,7267;0,7775;249;185;198
2557;7.5RP;8;8;0,3682;0,2983;59,1;0,7295;0,591;0,6607;0,7118;0,5898;0,6082;1;0,6957;0,7749;255;177;198
2558;7.5RP;8;10;0,383;0,293;59,1;0,7725;0,591;0,6535;0,7549;0,5894;0,6016;1;0,6646;0,7721;255;169;197
2559;7.5RP;8;12;0,4002;0,2859;59,1;0,8273;0,591;0,6489;0,8096;0,589;0,5973;1;0,6222;0,7713;255;159;197
2560;10RP;9;2;0,3205;0,3155;78,66;0,7991;0,7866;0,9075;0,7755;0,7865;0,8354;0,9488;0,8852;0,889;242;226;227
2561;10RP;9;4;0,34;0,314;78,66;0,8517;0,7866;0,8668;0,8286;0,7862;0,7979;1;0,857;0,8699;255;219;222
2562;10RP;9;6;0,359;0,3118;78,66;0,9057;0,7866;0,8305;0,8829;0,7859;0,7644;1;0,8269;0,8526;255;211;217
2563;2.5R;9;2;0,321;0,3168;78,66;0,797;0,7866;0,8993;0,7736;0,7865;0,8279;0,9476;0,8861;0,8848;242;226;226
2564;2.5R;9;4;0,3445;0,3179;78,66;0,8524;0,7866;0,8353;0,8297;0,7863;0,7689;1;0,8559;0,8535;255;218;218
2565;2.5R;9;6;0,3665;0,3183;78,66;0,9057;0,7866;0,7789;0,8836;0,7861;0,7169;1;0,8256;0,8247;255;211;210
2566;5R;9;2;0,324;0,3188;78,66;0,7994;0,7866;0,8813;0,7762;0,7866;0,8113;0,9555;0,8845;0,8758;244;226;223
2567;5R;9;4;0,3495;0,3226;78,66;0,8522;0,7866;0,7995;0,8299;0,7865;0,7359;1;0,8552;0,8343;255;218;213
2568;5R;9;6;0,3734;0,3256;78,66;0,9021;0,7866;0,7272;0,8806;0,7864;0,6692;1;0,8264;0,7953;255;211;203
2569;7.5R;9;2;0,3263;0,321;78,66;0,7996;0,7866;0,8643;0,7766;0,7867;0,7956;0,9596;0,884;0,867;245;225;221
2570;7.5R;9;4;0,3551;0,3283;78,66;0,8508;0,7866;0,7586;0,829;0,7867;0,6981;1;0,8551;0,8116;255;218;207
2571;7.5R;9;6;0,3812;0,3348;78,66;0,8956;0,7866;0,6672;0,8749;0,7868;0,6139;1;0,8286;0,7593;255;211;194
2572;10R;9;2;0,3284;0,3233;78,66;0,799;0,7866;0,8474;0,7762;0,7868;0,78;0,9626;0,884;0,8582;245;225;219
2573;10R;9;4;0,36;0,3348;78,66;0,8458;0,7866;0,7171;0,8246;0,787;0,6599;1;0,8568;0,7875;255;218;201
2574;10R;9;6;0,388;0,3439;78,66;0,8875;0,7866;0,6132;0,8675;0,7871;0,5642;1;0,8319;0,7248;255;212;185
2575;2.5YR;9;2;0,332;0,3273;78,66;0,7979;0,7866;0,8188;0,7755;0,7869;0,7537;0,9674;0,8839;0,843;247;225;215
2576;2.5YR;9;4;0,3641;0,3422;78,66;0,8369;0,7866;0,6751;0,8163;0,7873;0,6212;1;0,8605;0,762;255;219;194
